Unnamed: 0,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
5685,0,0,1,0.00000,0.00000,0.00000,0.00000,97,97,0,0,177,2085,0
31244,0,0,1,0.00000,0.00000,0.00000,0.00000,24,24,0,0,70,80,0
12616,0,0,1,0.00000,0.00000,0.00000,0.00000,29,29,0,0,117,271,0
31603,0,0,1,0.00000,0.00000,0.00000,0.00000,165,165,0,0,163,1710,0
12129,0,0,1,0.00000,0.00000,0.00000,0.00000,131,131,0,0,71,253,0
6340,0,0,1,0.00000,0.00000,0.00000,0.00000,106,106,0,0,95,310,0
31837,0,0,4,0.00000,11.61111,0.00000,-19.98770,28,28,0,1,89,178,0
20690,0,0,1,0.00000,0.00000,0.00000,0.00000,64,64,0,0,112,373,0
22712,0,0,2,0.00000,17.37500,0.00000,-11.43382,20,20,0,1,150,2715,0
34512,0,0,1,0.00000,0.00000,0.00000,0.00000,138,138,0,0,153,6726,0
21185,0,0,2,0.00000,123.70830,0.00000,44.41930,17,17,0,1,23,2022,0
36992,0,0,1,0.00000,0.00000,0.00000,0.00000,29,29,0,0,177,1106,0
34297,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,88,415,0
8416,0,0,4,0.00000,7.34722,0.00000,-103.46600,108,108,0,1,58,248,0
16545,0,0,2,0.00000,6.95833,0.00000,-7.51815,10,10,0,1,59,104,0
8469,0,0,1,0.00000,0.00000,0.00000,0.00000,103,103,0,0,0,1032,0
9272,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,-1,684,0
6982,0,0,1,0.00000,0.00000,0.00000,0.00000,23,23,0,0,116,220,0
18767,1,1,1,0.00000,0.00000,0.00000,0.00000,128,128,0,0,169,279,0
12316,0,0,1,0.00000,0.00000,0.00000,0.00000,21,21,0,0,31,1085,0
24507,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,83,303,0
28390,0,0,3,0.00000,16.75000,0.00000,10.11476,1,1,0,1,46,317,0
29766,0,0,3,0.00000,0.41667,0.00000,-101.97070,102,102,0,1,16,65,0
28911,0,0,1,0.00000,0.00000,0.00000,0.00000,110,110,0,0,130,766,0
17056,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,171,1675,0
4703,0,0,1,0.00000,0.00000,0.00000,0.00000,166,166,0,0,49,200,0
33730,0,0,1,0.00000,0.00000,0.00000,0.00000,1,1,0,0,23,127,0
2781,0,0,1,0.00000,0.00000,0.00000,0.00000,13,13,0,0,33,199,0
17577,0,0,1,0.00000,0.00000,0.00000,0.00000,36,36,0,0,98,324,0
8913,0,0,3,0.00000,58.91667,0.00000,10.70095,28,28,0,1,127,361,0
15890,0,0,1,0.00000,0.00000,0.00000,0.00000,85,85,0,0,0,2294,0
28478,0,0,1,0.00000,0.00000,0.00000,0.00000,4,4,0,0,18,63,0
6573,0,0,1,0.00000,0.00000,0.00000,0.00000,127,127,0,0,58,156,0
12541,0,0,1,0.00000,0.00000,0.00000,0.00000,127,127,0,0,24,179,0
25625,0,0,4,0.00000,23.31944,0.00000,8.17217,9,9,0,1,57,438,0
30139,0,0,1,0.00000,0.00000,0.00000,0.00000,135,135,0,0,33,128,0
19338,0,0,1,0.00000,0.00000,0.00000,0.00000,177,177,0,0,145,3375,0
16453,0,0,1,0.00000,0.00000,0.00000,0.00000,30,30,0,0,67,235,0
955,0,0,1,0.00000,0.00000,0.00000,0.00000,85,85,0,0,175,3152,0
3637,0,0,1,0.00000,0.00000,0.00000,0.00000,22,22,0,0,164,1433,0
21675,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,19,55,0
29735,0,0,1,0.00000,0.00000,0.00000,0.00000,3,3,0,0,48,470,0
34070,0,0,2,0.00000,1.79167,0.00000,-21.35167,22,22,0,1,24,52,0
7817,0,0,1,0.00000,0.00000,0.00000,0.00000,187,187,0,0,80,190,0
11914,0,0,1,0.00000,0.00000,0.00000,0.00000,30,30,0,0,8,74,0
37043,0,0,3,0.00000,21.50000,0.00000,-16.43529,30,30,0,1,33,164,0
27150,0,0,1,0.00000,0.00000,0.00000,0.00000,27,27,0,0,5,44,0
14262,0,0,2,0.00000,54.16667,0.00000,-71.31213,98,98,0,1,153,483,0
18081,0,0,1,0.00000,0.00000,0.00000,0.00000,88,88,0,0,19,220,0
5494,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,101,1006,0
37310,0,0,1,0.00000,0.00000,0.00000,0.00000,161,161,0,0,168,2846,0
21055,0,0,1,0.00000,0.00000,0.00000,0.00000,169,169,0,0,123,236,0
12968,0,0,2,0.00000,5.79167,0.00000,-81.33057,84,84,0,1,29,106,0
17093,1,1,1,0.00000,0.00000,0.00000,0.00000,181,181,0,0,146,1099,0
32541,0,0,1,0.00000,0.00000,0.00000,0.00000,183,183,0,0,57,646,0
20808,0,0,1,0.00000,0.00000,0.00000,0.00000,153,153,0,0,180,1143,0
35019,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,108,718,0
9190,0,0,1,0.00000,0.00000,0.00000,0.00000,4,4,0,0,18,42,0
28158,0,0,1,0.00000,0.00000,0.00000,0.00000,39,39,0,0,143,2049,0
18111,0,0,1,0.00000,0.00000,0.00000,0.00000,3,3,0,0,12,24,0
11512,0,0,2,0.00000,4.04167,0.00000,0.62987,1,1,0,1,18,155,0
4963,0,0,1,0.00000,0.00000,0.00000,0.00000,85,85,0,0,162,4657,0
32622,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,41,96,0
3954,0,0,1,0.00000,0.00000,0.00000,0.00000,19,19,0,0,30,266,0
30888,0,0,2,0.00000,92.20834,0.00000,16.44133,29,29,0,1,135,351,0
37247,0,0,1,0.00000,0.00000,0.00000,0.00000,14,14,0,0,26,45,0
4460,0,0,1,0.00000,0.00000,0.00000,0.00000,112,112,0,0,57,468,0
5367,0,0,2,0.00000,0.75000,0.00000,-158.48980,158,158,0,1,178,750,0
16030,0,0,2,0.00000,2.00000,0.00000,0.58091,0,0,0,1,2,17,0
11660,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,83,191,0
5551,0,0,1,0.00000,0.00000,0.00000,0.00000,125,125,0,0,32,49,0
35403,0,0,1,0.00000,0.00000,0.00000,0.00000,16,16,0,0,25,140,0
32492,0,0,1,0.00000,0.00000,0.00000,0.00000,71,71,0,0,48,953,0
32780,0,0,1,0.00000,0.00000,0.00000,0.00000,133,133,0,0,105,293,0
23450,0,0,1,0.00000,0.00000,0.00000,0.00000,18,18,0,0,185,235,0
2953,0,0,1,0.00000,0.00000,0.00000,0.00000,35,35,0,0,170,507,0
4613,0,0,3,0.00000,12.62500,0.00000,7.87303,0,0,0,1,40,295,0
18172,0,0,1,0.00000,0.00000,0.00000,0.00000,177,177,0,0,84,313,0
11279,0,0,1,0.00000,0.00000,0.00000,0.00000,78,78,0,0,43,13,0
21146,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,2,63,0
20826,0,0,1,0.00000,0.00000,0.00000,0.00000,171,171,0,0,45,221,0
28618,0,0,1,0.00000,0.00000,0.00000,0.00000,119,119,0,0,187,1433,0
22258,0,0,1,0.00000,0.00000,0.00000,0.00000,85,85,0,0,48,217,0
2910,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,14,42,0
8515,0,0,1,0.00000,0.00000,0.00000,0.00000,32,32,0,0,43,202,0
2207,0,0,1,0.00000,0.00000,0.00000,0.00000,25,25,0,0,172,736,0
17908,0,0,1,0.00000,0.00000,0.00000,0.00000,113,113,0,0,54,304,0
13613,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,2,21,0
30595,0,0,1,0.00000,0.00000,0.00000,0.00000,36,36,0,0,3,17,0
5245,0,0,3,0.00000,45.56250,0.00000,-36.65691,67,67,0,1,18,115,0
22674,0,0,1,0.00000,0.00000,0.00000,0.00000,89,89,0,0,34,153,0
32552,0,0,1,0.00000,0.00000,0.00000,0.00000,136,136,0,0,166,1387,0
37261,0,0,2,0.00000,91.62500,0.00000,35.98357,9,9,0,1,158,2372,0
30982,0,0,1,0.00000,0.00000,0.00000,0.00000,94,94,0,0,0,2748,0
19786,0,0,1,0.00000,0.00000,0.00000,0.00000,51,51,0,0,9,33,0
2120,0,0,1,0.00000,0.00000,0.00000,0.00000,119,119,0,0,175,1779,0
35989,0,0,2,0.00000,3.95833,0.00000,-84.34555,86,86,0,1,113,348,0
27991,0,0,1,0.00000,0.00000,0.00000,0.00000,88,88,0,0,64,152,0
31240,0,0,1,0.00000,0.00000,0.00000,0.00000,128,128,0,0,178,3014,0
33203,0,0,1,0.00000,0.00000,0.00000,0.00000,63,63,0,0,6,38,0
15911,0,0,1,0.00000,0.00000,0.00000,0.00000,169,169,0,0,95,661,0
3726,0,0,1,0.00000,0.00000,0.00000,0.00000,90,90,0,0,35,159,0
15372,0,0,1,0.00000,0.00000,0.00000,0.00000,155,155,0,0,148,490,0
3949,0,0,2,0.00000,0.83333,0.00000,-32.16755,32,32,0,1,54,220,0
34024,0,0,2,0.00000,6.95833,0.00000,-70.36662,73,73,0,1,158,575,0
29708,0,0,2,0.00000,32.83333,0.00000,-131.72110,148,148,0,1,169,577,0
23140,0,0,1,0.00000,0.00000,0.00000,0.00000,8,8,0,0,7,24,0
32873,0,0,7,0.00000,18.32639,0.00000,15.58282,0,0,0,1,142,1124,0
8762,0,0,2,0.00000,2.04167,0.00000,-106.55280,107,107,0,1,194,1624,0
37849,0,0,1,0.00000,0.00000,0.00000,0.00000,53,53,0,0,54,655,0
21551,0,0,1,0.00000,0.00000,0.00000,0.00000,59,59,0,0,8,1104,0
30692,0,0,1,0.00000,0.00000,0.00000,0.00000,76,76,0,0,13,45,0
11812,0,0,1,0.00000,0.00000,0.00000,0.00000,81,81,0,0,134,326,0
775,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,61,129,0
7291,0,0,2,0.00000,0.20833,0.00000,-2.75299,2,2,0,1,110,216,0
13674,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,9,30,0
3189,0,0,1,0.00000,0.00000,0.00000,0.00000,29,29,0,0,174,1255,0
33893,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,113,415,0
33266,0,0,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,57,390,0
4327,0,0,2,0.00000,8.41667,0.00000,-171.72720,175,175,0,1,161,981,0
17528,0,0,1,0.00000,0.00000,0.00000,0.00000,41,41,0,0,183,572,0
8295,0,0,1,0.00000,0.00000,0.00000,0.00000,104,104,0,0,52,165,0
8511,0,0,1,0.00000,0.00000,0.00000,0.00000,155,155,0,0,88,1054,0
6705,0,0,7,0.00000,8.06944,0.00000,-4.83402,11,11,0,1,181,477,0
10781,0,0,1,0.00000,0.00000,0.00000,0.00000,20,20,0,0,171,1283,0
37354,0,0,1,0.00000,0.00000,0.00000,0.00000,30,30,0,0,172,4027,0
37101,0,0,1,0.00000,0.00000,0.00000,0.00000,19,19,0,0,43,150,0
32408,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,52,146,0
20987,0,0,1,0.00000,0.00000,0.00000,0.00000,45,45,0,0,3,709,0
11578,0,0,4,0.00000,46.69444,0.00000,25.12926,9,9,0,1,17,156,0
24839,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,146,805,0
1392,0,0,1,0.00000,0.00000,0.00000,0.00000,159,159,0,0,30,135,0
4580,1,1,3,0.00000,0.66667,0.00000,-42.70618,43,43,0,1,50,458,0
12888,0,0,1,0.00000,0.00000,0.00000,0.00000,80,80,0,0,157,4092,0
36722,0,0,1,0.00000,0.00000,0.00000,0.00000,101,101,0,0,21,73,0
37020,0,0,1,0.00000,0.00000,0.00000,0.00000,166,166,0,0,147,2549,0
28086,0,0,1,0.00000,0.00000,0.00000,0.00000,10,10,0,0,166,1121,0
17317,0,0,1,0.00000,0.00000,0.00000,0.00000,24,24,0,0,52,148,0
37347,0,0,3,0.00000,6.52083,0.00000,-91.59743,95,95,0,1,181,418,0
32028,0,0,2,0.00000,143.00000,0.00000,34.29420,37,37,0,1,67,242,0
36187,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,40,96,0
16044,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,-1,4,0
22245,0,0,1,0.00000,0.00000,0.00000,0.00000,76,76,0,0,171,2204,0
17507,0,0,2,0.00000,27.95833,0.00000,-39.97680,53,53,0,1,170,427,0
10555,0,0,1,0.00000,0.00000,0.00000,0.00000,52,52,0,0,75,1059,0
10736,0,0,6,0.00000,21.81667,0.00000,14.20018,3,3,0,1,155,2852,0
26796,0,0,2,0.00000,0.45833,0.00000,-32.31201,32,32,0,1,180,1749,0
38036,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,18,39,0
18838,0,0,1,0.00000,0.00000,0.00000,0.00000,21,21,0,0,10,121,0
21997,0,0,6,0.00000,9.83333,0.00000,4.46903,3,3,0,1,138,377,0
10000,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,128,1183,0
23424,0,0,2,0.00000,81.08334,0.00000,-31.45258,71,71,0,1,14,118,0
442,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,7,41,0
14817,1,1,5,0.00000,4.38542,0.00000,2.57296,0,0,0,1,5,34,0
36996,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,14,33,0
8976,0,0,1,0.00000,0.00000,0.00000,0.00000,18,18,0,0,49,149,0
22337,0,0,1,0.00000,0.00000,0.00000,0.00000,84,84,0,0,76,174,0
34373,0,0,9,0.00000,16.55729,0.00000,-13.65314,28,28,0,1,84,493,0
31239,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,65,545,0
9733,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,103,195,0
4942,0,0,1,0.00000,0.00000,0.00000,0.00000,49,49,0,0,36,117,0
2091,0,0,1,0.00000,0.00000,0.00000,0.00000,43,43,0,0,11,93,0
36724,0,0,2,0.00000,139.00000,0.00000,40.56141,28,28,0,1,154,1344,0
28274,0,0,1,0.00000,0.00000,0.00000,0.00000,17,17,0,0,34,123,0
24755,0,0,2,0.00000,1.37500,0.00000,-35.16073,35,35,0,1,59,81,0
35483,0,0,1,0.00000,0.00000,0.00000,0.00000,40,40,0,0,26,56,0
24130,0,0,1,0.00000,0.00000,0.00000,0.00000,146,146,0,0,114,584,0
21617,0,0,1,0.00000,0.00000,0.00000,0.00000,102,102,0,0,34,155,0
23791,0,0,1,0.00000,0.00000,0.00000,0.00000,10,10,0,0,32,269,0
21818,0,0,1,0.00000,0.00000,0.00000,0.00000,80,80,0,0,61,73,0
4337,0,0,2,0.00000,0.04167,0.00000,-23.91581,23,23,0,1,170,2043,0
23779,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,41,295,0
13595,0,0,5,0.00000,26.30208,0.00000,-40.92317,61,61,0,1,133,765,0
5700,0,0,1,0.00000,0.00000,0.00000,0.00000,1,1,0,0,50,69,0
20614,0,0,1,0.00000,0.00000,0.00000,0.00000,59,59,0,0,172,1127,0
3315,0,0,3,0.00000,2.47917,0.00000,-112.27310,113,113,0,1,74,156,0
37280,0,0,1,0.00000,0.00000,0.00000,0.00000,109,109,0,0,20,63,0
21578,0,0,7,0.00000,9.04167,0.00000,-5.43260,13,13,0,1,13,61,0
20517,0,0,1,0.00000,0.00000,0.00000,0.00000,22,22,0,0,71,134,0
3439,0,0,1,0.00000,0.00000,0.00000,0.00000,91,91,0,0,187,686,0
5353,0,0,7,0.00000,9.56250,0.00000,-54.36914,62,62,0,1,87,308,0
21625,0,0,2,0.00000,0.91667,0.00000,-177.71630,178,178,0,1,163,846,0
14145,0,0,1,0.00000,0.00000,0.00000,0.00000,175,175,0,0,94,498,0
12981,0,0,1,0.00000,0.00000,0.00000,0.00000,48,48,0,0,4,87,0
21980,0,0,3,0.00000,3.22917,0.00000,-29.30226,31,31,0,1,9,154,0
2947,0,0,1,0.00000,0.00000,0.00000,0.00000,153,153,0,0,174,1261,0
27824,0,0,1,0.00000,0.00000,0.00000,0.00000,107,107,0,0,130,915,0
33839,0,0,2,0.00000,6.20833,0.00000,-84.37245,87,87,0,1,182,1855,0
2532,0,0,5,0.00000,17.55208,0.00000,-40.88728,54,54,0,1,50,755,0
32758,0,0,1,0.00000,0.00000,0.00000,0.00000,138,138,0,0,175,2073,0
20847,0,0,1,0.00000,0.00000,0.00000,0.00000,17,17,0,0,22,135,0
2208,0,0,2,0.00000,40.95833,0.00000,-40.71650,61,61,0,1,42,92,0
11683,0,0,1,0.00000,0.00000,0.00000,0.00000,9,9,0,0,-1,261,0
72,0,0,5,0.00000,1.97917,0.00000,-45.52714,47,47,0,1,164,253,0
1160,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,10,206,0
28208,0,0,3,0.00000,43.77083,0.00000,-32.23368,61,61,0,1,111,248,0
10531,0,0,1,0.00000,0.00000,0.00000,0.00000,154,154,0,0,87,343,0
28373,0,0,1,0.00000,0.00000,0.00000,0.00000,51,51,0,0,58,449,0
19279,0,0,2,0.00000,21.00000,0.00000,-96.84865,107,107,0,1,57,345,0
34983,0,0,2,0.00000,3.54167,0.00000,-8.43293,10,10,0,1,46,114,0
4064,0,0,1,0.00000,0.00000,0.00000,0.00000,72,72,0,0,163,382,0
28703,0,0,1,0.00000,0.00000,0.00000,0.00000,71,71,0,0,100,738,0
5489,1,1,1,0.00000,0.00000,0.00000,0.00000,85,85,0,0,60,262,0
12028,0,0,2,0.00000,99.00000,0.00000,46.00978,3,3,0,1,20,78,0
11693,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,96,649,0
29683,0,0,1,0.00000,0.00000,0.00000,0.00000,112,112,0,0,54,306,0
16587,0,0,1,0.00000,0.00000,0.00000,0.00000,118,118,0,0,151,1909,0
36517,0,0,1,0.00000,0.00000,0.00000,0.00000,142,142,0,0,132,517,0
5620,0,0,1,0.00000,0.00000,0.00000,0.00000,73,73,0,0,61,491,0
17871,0,0,1,0.00000,0.00000,0.00000,0.00000,55,55,0,0,173,790,0
19511,0,0,2,0.00000,10.95833,0.00000,-29.63968,35,35,0,1,8,133,0
12958,0,0,1,0.00000,0.00000,0.00000,0.00000,57,57,0,0,36,230,0
36395,0,0,1,0.00000,0.00000,0.00000,0.00000,147,147,0,0,52,155,0
24884,0,0,1,0.00000,0.00000,0.00000,0.00000,165,165,0,0,110,746,0
7705,0,0,1,0.00000,0.00000,0.00000,0.00000,56,56,0,0,43,1948,0
14364,0,0,1,0.00000,0.00000,0.00000,0.00000,158,158,0,0,105,478,0
6332,0,0,1,0.00000,0.00000,0.00000,0.00000,108,108,0,0,174,1375,0
27927,0,0,1,0.00000,0.00000,0.00000,0.00000,177,177,0,0,25,51,0
34891,0,0,6,0.00000,29.71667,0.00000,22.74259,2,2,0,1,57,329,0
11799,0,0,1,0.00000,0.00000,0.00000,0.00000,3,3,0,0,128,358,0
33116,0,0,2,0.00000,0.04167,0.00000,-153.71980,153,153,0,1,172,389,0
20988,0,0,1,0.00000,0.00000,0.00000,0.00000,137,137,0,0,29,623,0
10939,0,0,2,0.00000,0.08333,0.00000,-46.14093,46,46,0,1,67,172,0
978,0,0,5,0.00000,3.42708,0.00000,-19.21307,21,21,0,1,2,80,0
7550,0,0,1,0.00000,0.00000,0.00000,0.00000,65,65,0,0,172,872,0
15270,0,0,5,0.00000,27.51042,0.00000,-40.25438,62,62,0,1,100,295,0
31998,0,0,1,0.00000,0.00000,0.00000,0.00000,18,18,0,0,59,407,0
31598,0,0,1,0.00000,0.00000,0.00000,0.00000,158,158,0,0,156,763,0
4105,0,0,1,0.00000,0.00000,0.00000,0.00000,9,9,0,0,161,1139,0
18352,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,172,813,0
23003,0,0,2,0.00000,65.54166,0.00000,22.52737,10,10,0,1,130,664,0
17149,0,0,1,0.00000,0.00000,0.00000,0.00000,66,66,0,0,21,189,0
12538,0,0,9,0.00000,0.14062,0.00000,0.07062,0,0,0,1,14,653,0
32092,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,172,897,0
2435,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,0,1158,0
17766,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,102,134,0
19646,0,0,1,0.00000,0.00000,0.00000,0.00000,61,61,0,0,27,56,0
23736,0,0,1,0.00000,0.00000,0.00000,0.00000,47,47,0,0,116,123,0
19681,0,0,5,0.00000,11.12500,0.00000,-114.25100,123,123,0,1,50,276,0
33101,0,0,2,0.00000,124.16670,0.00000,32.29811,29,29,0,1,67,463,0
16146,0,0,3,0.00000,1.39583,0.00000,0.90233,0,0,0,1,1,14,0
19708,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,166,340,0
27807,0,0,3,0.00000,4.02083,0.00000,-20.04919,22,22,0,1,182,1509,0
9228,0,0,7,0.00000,3.85417,0.00000,-1.42677,4,4,0,1,121,373,0
36885,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,82,691,0
26044,0,0,1,0.00000,0.00000,0.00000,0.00000,112,112,0,0,189,2715,0
3552,0,0,1,0.00000,0.00000,0.00000,0.00000,66,66,0,0,9,52,0
28409,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,28,393,0
8081,0,0,1,0.00000,0.00000,0.00000,0.00000,16,16,0,0,3,39,0
10101,0,0,1,0.00000,0.00000,0.00000,0.00000,52,52,0,0,49,417,0
25066,0,0,1,0.00000,0.00000,0.00000,0.00000,69,69,0,0,68,185,0
21753,0,0,1,0.00000,0.00000,0.00000,0.00000,17,17,0,0,25,76,0
21650,0,0,1,0.00000,0.00000,0.00000,0.00000,152,152,0,0,52,791,0
2863,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,40,165,0
14185,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,57,150,0
10289,0,0,1,0.00000,0.00000,0.00000,0.00000,19,19,0,0,3,41,0
31944,0,0,1,0.00000,0.00000,0.00000,0.00000,121,121,0,0,173,1201,0
16840,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,147,2343,0
35323,0,0,2,0.00000,146.20830,0.00000,52.85307,20,20,0,1,174,2048,0
31676,0,0,1,0.00000,0.00000,0.00000,0.00000,22,22,0,0,-1,384,0
31125,0,0,1,0.00000,0.00000,0.00000,0.00000,112,112,0,0,166,893,0
24510,0,0,1,0.00000,0.00000,0.00000,0.00000,94,94,0,0,124,313,0
7749,0,0,1,0.00000,0.00000,0.00000,0.00000,129,129,0,0,32,273,0
17557,0,0,1,0.00000,0.00000,0.00000,0.00000,65,65,0,0,12,80,0
25459,0,0,2,0.00000,0.04167,0.00000,-19.72420,19,19,0,1,55,314,0
23478,0,0,1,0.00000,0.00000,0.00000,0.00000,49,49,0,0,23,554,0
3842,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,70,187,0
2225,0,0,1,0.00000,0.00000,0.00000,0.00000,113,113,0,0,157,3163,0
5014,0,0,2,0.00000,0.04167,0.00000,-118.88090,118,118,0,1,168,637,0
27018,0,0,1,0.00000,0.00000,0.00000,0.00000,104,104,0,0,183,1614,0
33421,0,0,1,0.00000,0.00000,0.00000,0.00000,32,32,0,0,39,106,0
8183,0,0,3,0.00000,33.87500,0.00000,4.26347,18,18,0,1,77,244,0
2521,0,0,1,0.00000,0.00000,0.00000,0.00000,131,131,0,0,166,452,0
27796,0,0,1,0.00000,0.00000,0.00000,0.00000,22,22,0,0,46,159,0
11099,0,0,1,0.00000,0.00000,0.00000,0.00000,20,20,0,0,38,86,0
2277,1,1,5,0.00000,2.93750,0.00000,-42.48271,44,44,0,1,178,222,0
37197,0,0,1,0.00000,0.00000,0.00000,0.00000,88,88,0,0,182,1015,0
20938,0,0,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,58,207,0
6248,0,0,1,0.00000,0.00000,0.00000,0.00000,145,145,0,0,20,63,0
10386,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,18,70,0
15281,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,40,628,0
35202,0,0,3,0.00000,57.39583,0.00000,-20.66520,58,58,0,1,57,208,0
15009,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,71,835,0
5077,0,0,2,0.00000,12.08333,0.00000,5.29660,0,0,0,1,86,135,0
2597,0,0,1,0.00000,0.00000,0.00000,0.00000,101,101,0,0,124,304,0
36292,0,0,6,0.00000,11.17500,0.00000,9.28527,0,0,0,1,99,576,0
4307,0,0,1,0.00000,0.00000,0.00000,0.00000,125,125,0,0,20,150,0
36531,0,0,3,0.00000,26.43750,0.00000,-100.53260,118,118,0,1,91,391,0
18712,0,0,2,0.00000,96.62500,0.00000,-31.09102,79,79,0,1,114,423,0
27228,0,0,1,0.00000,0.00000,0.00000,0.00000,80,80,0,0,50,393,0
27196,0,0,1,0.00000,0.00000,0.00000,0.00000,106,106,0,0,10,229,0
16916,0,0,1,0.00000,0.00000,0.00000,0.00000,45,45,0,0,12,55,0
25296,0,0,1,0.00000,0.00000,0.00000,0.00000,172,172,0,0,133,647,0
4712,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,40,114,0
3335,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,27,64,0
21025,0,0,1,0.00000,0.00000,0.00000,0.00000,91,91,0,0,52,103,0
27488,0,0,5,0.00000,18.68750,0.00000,-55.44917,70,70,0,1,96,321,0
5133,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,37,351,0
16437,0,0,2,0.00000,2.95833,0.00000,0.89628,0,0,0,1,4,56,0
37807,0,0,2,0.00000,0.04167,0.00000,-12.13059,12,12,0,1,41,67,0
123,0,0,1,0.00000,0.00000,0.00000,0.00000,43,43,0,0,7,21,0
22235,0,0,2,0.00000,0.04167,0.00000,-27.33842,27,27,0,1,181,1141,0
4629,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,4,26,0
9919,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,35,118,0
8642,0,0,1,0.00000,0.00000,0.00000,0.00000,14,14,0,0,100,363,0
2621,0,0,1,0.00000,0.00000,0.00000,0.00000,38,38,0,0,163,1121,0
12725,0,0,1,0.00000,0.00000,0.00000,0.00000,42,42,0,0,79,946,0
37437,0,0,1,0.00000,0.00000,0.00000,0.00000,6,6,0,0,16,52,0
22118,0,0,1,0.00000,0.00000,0.00000,0.00000,144,144,0,0,43,435,0
24716,0,0,2,0.00000,23.12500,0.00000,-105.14720,116,116,0,1,168,5439,0
29983,0,0,1,0.00000,0.00000,0.00000,0.00000,87,87,0,0,48,137,0
37352,0,0,2,0.00000,25.00000,0.00000,-144.01060,156,156,0,1,48,263,0
20302,0,0,1,0.00000,0.00000,0.00000,0.00000,107,107,0,0,70,2470,0
21200,0,0,1,0.00000,0.00000,0.00000,0.00000,41,41,0,0,3,8,0
22770,0,0,1,0.00000,0.00000,0.00000,0.00000,152,152,0,0,154,1921,0
21096,0,0,1,0.00000,0.00000,0.00000,0.00000,163,163,0,0,183,2369,0
36304,0,0,1,0.00000,0.00000,0.00000,0.00000,128,128,0,0,14,186,0
16718,0,0,1,0.00000,0.00000,0.00000,0.00000,72,72,0,0,46,172,0
18911,0,0,1,0.00000,0.00000,0.00000,0.00000,14,14,0,0,26,187,0
37780,0,0,2,0.00000,17.91667,0.00000,2.95633,6,6,0,1,56,158,0
